Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;FF Mcap (MEUR);Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20240301;SXXP;STOXX Europe 600;EU0009658202;FI904A;FI0009008072;ASPO.HE;ASPO;FI;EUR;NASDAQ Helsinki;;145.435370318736;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE14W7;SE0016101679;KFASTb.ST;K-FAST HOLDING B;SE;SEK;NASDAQ Stockholm;;145.209948409009;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE0028;SE0007075056;EOLUb.ST;EOLUS VIND B;SE;SEK;NASDAQ Stockholm;;144.667825278584;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE204C;SE0010832287;KLARAb.ST;KLARABO SVERIGE B;SE;SEK;NASDAQ Stockholm;;143.910714551822;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR154G;FR0000063935;BOND.PA;BONDUELLE;FR;EUR;Euronext Paris;;143.68735960128;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;GB1ERX;GB00BDFBVT43;OXB.L;OXFORD BIOMEDICA;GB;GBP;London SE;;143.22361011327;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE10SZ;SE0000233934;PRICb.ST;PRICER B;SE;SEK;NASDAQ Stockholm;;143.011767141856;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL902L;PLATAL000046;1AT.WA;ATAL;PL;PLN;Warsaw SE;;142.157316089364;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO90FZ;NO0006001007;SADG.OL;SANDNES SPAREBANK;NO;NOK;Oslo Bors;;142.102540714854;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;444758;PLECHPS00019;ECH.WA;ECHO INVESTMENT;PL;PLN;Warsaw SE;;142.086847493906;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT146M;IT0001042610;SABF.MI;SABAF;IT;EUR;Borsa Italiana;;141.72964226685;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE103V;DE0007856023;ZILGn.DE;ELRINGKLINGER N;DE;EUR;XETRA;;140.84146449123;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE13T3;SE0006425815;PCELL.ST;POWERCELL SWEDEN;SE;SEK;NASDAQ Stockholm;;140.767610334459;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL90J2;PLRNBWT00031;RBW.WA;RAINBOW TOURS SR.B C2 E;PL;PLN;Warsaw SE;;140.60515427656;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE11B2;BE0974265945;FLUX.BR;FLUXYS BELGIUM 'D';BE;EUR;Euronext Brussels;;140.525406;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL00NX;PLVOXEL00014;VOXP.WA;VOXEL;PL;PLN;Warsaw SE;;140.094073273212;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DK1200;DK0015202451;HHDC.CO;H+H INTERNATIONAL;DK;DKK;NASDAQ Copenhagen;;139.4215737915;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;ES701E;ES0105229001;CASHP.MC;PROSEGUR CASH;ES;EUR;BME Exchange;;137.298212312499;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE203U;BE0003724383;WEHB.BR;WERELDHAVE BELGIUM;BE;EUR;Euronext Brussels;;136.8195345972;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO00FQ;NO0010014632;AZT.OL;ARCTICZYMES TECHNOLOGIES;NO;NOK;Oslo Bors;;134.829206479104;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE15EQ;SE0018040883;FMMb.ST;FM MATTSON B;SE;SEK;NASDAQ Stockholm;;133.759779559682;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;AT1048;AT0000652250;SIAG.VI;S IMMO;AT;EUR;Wiener Boerse AG;;133.718362126976;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE00BH;SE0014808838;NPAPER.ST;NORDIC PAPER HOLDING;SE;SEK;NASDAQ Stockholm;;132.732793258942;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO005G;NO0010000045;PHO.OL;PHOTOCURE;NO;NOK;Oslo Bors;;132.41208796928;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL11S4;PLVRCM000016;VRCP.WA;VERCOM;PL;PLN;Warsaw SE;;132.348829665836;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;516772;PLSTLSK00016;SNK.WA;SANOK;PL;PLN;Warsaw SE;;131.886699899557;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO14K0;NO0010894603;VOLUE.OL;VOLUE;NO;NOK;Oslo Bors;;130.197763569003;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL00KU;PLSNKTK00019;SNTP.WA;SYNEKTIK;PL;PLN;Warsaw SE;;130.10288812208;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO90J3;NO0010863285;SATSS.OL;SATS ASA;NO;NOK;Oslo Bors;;129.324707321948;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;016420;GB00BRJ7R218;CNE.L;CAPRICORN ENERGY;GB;GBP;London SE;;127.375634251482;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE9099;DE0007193500;SKBG.DE;KOENIG & BAUER;DE;EUR;XETRA;;126.9400780494;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO905P;NO0010272065;AMSCM.OL;AMSC ASA;NO;NOK;Oslo Bors;;126.471393447903;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO60AR;NO0010612450;SBOS.OL;SELVAAG BOLIG;NO;NOK;Oslo Bors;;125.389391382973;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;407365;DK0010218429;BO.CO;BANG AND OLUFSEN;DK;DKK;NASDAQ Copenhagen;;124.209655003865;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE14DO;SE0005878741;BACTIb.ST;BACTIGUARD HOLDING B;SE;SEK;NASDAQ Stockholm;;123.279018666267;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI8016;FI4000519228;WITH.HE;WITHSECURE;FI;EUR;NASDAQ Helsinki;;123.030679607394;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE40DN;SE0007331608;TFBANK.ST;TF BANK;SE;SEK;NASDAQ Stockholm;;121.23061558536;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;AT4029;AT00000FACC2;FACC.VI;FACC AG;AT;EUR;Wiener Boerse AG;;120.96870885;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;568905;BE0003755692;AGFB.BR;AGFA-GEVAERT;BE;EUR;Euronext Brussels;;120.422255376115;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI3033;FI4000391487;RELAIS.HE;RELAIS GROUP;FI;EUR;NASDAQ Helsinki;;120.38692044288;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;450201;NO0010215684;AKAST.OL;AKASTOR;NO;NOK;Oslo Bors;;120.2105728005;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL90H0;PLENTER00017;ENTP.WA;ENTER AIR;PL;PLN;Warsaw SE;;118.669759171475;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;EW060;PLARTPR00012;ATC.WA;ARCTIC PAPER;PL;PLN;Warsaw SE;;117.433059968955;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE140B;SE0015988373;SEDANA.ST;SEDANA MEDICAL;SE;SEK;NASDAQ Stockholm;;115.108733915335;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE1190;BE0003765790;GREENY.BR;GREENYARD;BE;EUR;Euronext Brussels;;114.741067410102;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO20BO;NO0010715394;ABL.OL;ABL;NO;NOK;Oslo Bors;;114.658036029352;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI1064;FI0009014351;OKDBV.HE;ORIOLA 'B';FI;EUR;NASDAQ Helsinki;;112.96598267304;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE2019;SE0000188518;CATb.ST;CATELLA B;SE;SEK;NASDAQ Stockholm;;110.609599004703;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI11BA;FI0009006548;ATRAV.HE;ATRIA 'A';FI;EUR;NASDAQ Helsinki;;109.642757902125;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO10ZB;NO0010890965;BEWI.OL;BEWI;NO;NOK;Oslo Bors;;109.216568802306;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL909S;PLTSQGM00016;TENP.WA;TEN SQUARE GAMES;PL;PLN;Warsaw SE;;108.240397679589;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL005F;PLMRBUD00015;MRB.WA;MIRBUD;PL;PLN;Warsaw SE;;107.71555224857;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE80CB;DE000A2N4H07;WEW.DE;WESTWING GROUP;DE;EUR;XETRA;;107.2368332408;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR704H;FR0010417345;DBV.PA;DBV TECHNOLOGIES;FR;EUR;Euronext Paris;;107.178865375142;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE10C2;BE0003837540;ATEO.BR;ATENOR;BE;EUR;Euronext Brussels;;106.96631848056;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT13VA;IT0001033700;BCNT.MI;BASICNET;IT;EUR;Borsa Italiana;;105.527772;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;EW026;PLBOS0000019;BOSP.WA;BANK OCHRONY SRODOWISKA;PL;PLN;Warsaw SE;;104.782876631033;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE3DAW;SE0007577895;VICOR.ST;VICORE PHARMA HOLDING;SE;SEK;NASDAQ Stockholm;;103.795723414512;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO20CP;NO0010722283;ELABS.OL;ELLIPTIC LABORATORIES;NO;NOK;Oslo Bors;;102.585608837379;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;492211;PLVSTLA00011;VRGP.WA;VRG SA;PL;PLN;Warsaw SE;;102.553620642154;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;DE1451;DE000A3CSAE2;MRXG.DE;MISTER SPEX;DE;EUR;XETRA;;101.975137989585;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL407L;PLMURPL00190;MURP.WA;MURAPOL;PL;PLN;Warsaw SE;;101.95510994688;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL402G;PLENERG00022;ENGP.WA;ENERGA;PL;PLN;Warsaw SE;;101.932200514418;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI3044;FI4000081427;UNITED.HE;UNITED BANKERS;FI;EUR;NASDAQ Helsinki;;101.88206814659;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;CH130X;CH0118530366;PEAN.S;PEACH PROPERTY GROUP;CH;CHF;Six Swiss Exchange;;101.535393740389;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE20CK;SE0002095604;ARISE.ST;ARISE;SE;SEK;NASDAQ Stockholm;;101.235519543128;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO14AQ;NO0006222009;SPOG.OL;SPAREBANKEN OST;NO;NOK;Oslo Bors;;101.215937685632;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;561831;PLAGORA00067;AGOP.WA;AGORA;PL;PLN;Warsaw SE;;100.850672704281;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE202T;BE0003770840;NEXTA.BR;Nextensa NV;BE;EUR;Euronext Brussels;;100.80123396651;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE15GS;SE0020180917;TETY.ST;TETHYS OIL;SE;SEK;NASDAQ Stockholm;;100.65293756635;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE15IU;SE0015962147;PRFO.ST;PROFOTO HOLDING;SE;SEK;NASDAQ Stockholm;;99.9360796128;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO30AO;NO0013162693;NOM.OL;NORDIC MINING;NO;NOK;Oslo Bors;;99.801631054926;;1123;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL11DP;PLARHCM00016;ARHP.WA;ARCHICOM;PL;PLN;Warsaw SE;;99.5833127883911;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;ES801F;ES0105122024;MVC.MC;METROVACESA;ES;EUR;BME Exchange;;98.87477317108;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;CH204Z;CH0256379097;MOLN.S;MOLECULAR PARTNERS;CH;CHF;Six Swiss Exchange;;98.7144996845436;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;AT107B;AT0000922554;RBAV.VI;ROSENBAUER INTL.;AT;EUR;Wiener Boerse AG;;98.294;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE305E;SE0003849223;BULTEN.ST;BULTEN;SE;SEK;NASDAQ Stockholm;;98.2241420002332;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL404I;PLNEWAG00012;NWGP.WA;NEWAG;PL;PLN;Warsaw SE;;97.711699126621;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE001Q;BE0003599108;IMMO.BR;IMMOBILIERE DE BELGIQUE;BE;EUR;Euronext Brussels;;96.939362454;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE20BJ;SE0000407991;SVEDb.ST;SVEDBERGS B;SE;SEK;NASDAQ Stockholm;;96.5722059842863;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL401F;PLPKPCR00011;PKPP.WA;PKP CARGO;PL;PLN;Warsaw SE;;96.0811398771708;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PT301M;PTSNC0AM0006;SNC.LS;SONAE COM LIMITED DATA;PT;EUR;Euronext Lisbon;;95.32609252866;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;598449;PLKGNRC00015;KGN.WA;KOGENERACJA;PL;PLN;Warsaw SE;;94.969450266054;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO113G;NO0010886625;AKBM.OL;AKER BIOMARINE;NO;NOK;Oslo Bors;;93.7074603331775;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;530717;PLSTLPD00017;STP.WA;STALPRODUKT;PL;PLN;Warsaw SE;;93.4534868884708;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO308M;NO0010904923;HPUR.OL;HEXAGON PURUS;NO;NOK;Oslo Bors;;93.3742700301334;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;AT1037;AT0000785555;SMPV.VI;SEMPERIT;AT;EUR;Wiener Boerse AG;;92.3788333468;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;774550;PLSNZKA00033;SKA.WA;SNIEZKA;PL;PLN;Warsaw SE;;92.3486429330063;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;B28SK0;DE000A0S8488;HHFGn.DE;HAMB.HAFEN UD.LOGISTIK;DE;EUR;XETRA;;92.3332705554;;1113;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT90AU;IT0005322612;IGD.MI;IMMOBILIARE GRANDE DIST. SPA;IT;EUR;Borsa Italiana;;92.0127667404834;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO14EU;NO0010466022;POL.OL;POLARIS MEDIA;NO;NOK;Oslo Bors;;91.5375401541272;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT709R;IT0004053440;DAL.MI;DATALOGIC;IT;EUR;Borsa Italiana;;91.166356270566;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;ES11JR;ES0105513008;SOLPW.MC;SOLTEC POWER HOLDINGS;ES;EUR;BME Exchange;;91.1583964262472;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI11HG;FI4000092556;PIHLIS.HE;PIHLAJALINNA;FI;EUR;NASDAQ Helsinki;;90.78437365332;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;EW054;PLLWBGD00016;LWBP.WA;BOGDANKA;PL;PLN;Warsaw SE;;90.1976253329126;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL003D;PLAMICA00010;AMCP.WA;AMICA;PL;PLN;Warsaw SE;;89.8036889668384;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;IT14IY;IT0005215329;FF.MI;FINE FOODS & PHARM NPV;IT;EUR;Borsa Italiana;;89.736176475;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE10T0;SE0015812417;GARO.ST;GARO;SE;SEK;NASDAQ Stockholm;;89.321418768;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE206E;SE0017083272;NIVIb.ST;NIVIKA FASTIGHETER B;SE;SEK;NASDAQ Stockholm;;89.0546973396559;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;522810;PLAPATR00018;APTP.WA;APATOR;PL;PLN;Warsaw SE;;89.0511390395364;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO14GW;NO0010708910;ZAL.OL;ZALARIS;NO;NOK;Oslo Bors;;88.6938090149347;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO148O;NO0006001205;TOTG.OL;TOTENS SPAREBANK;NO;NOK;Oslo Bors;;88.6322481807734;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;738349;SE0000949331;NOBI.ST;NOBIA;SE;SEK;NASDAQ Stockholm;;88.5489074852491;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;531929;PLMSTSD00019;PXMP.WA;POLIMEX MOSTOSTAL;PL;PLN;Warsaw SE;;86.8109248800637;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO20LY;BMG6682J1036;NOL.OL;NORTHERN OCEAN;NO;NOK;Oslo Bors;;86.7423126690724;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;407694;BE0003008019;BNAB.BR;BANQUE NATIONALE DE BELGIQUE;BE;EUR;Euronext Brussels;;86.4;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;EW045;PLMNNCP00011;MNCP.WA;MENNICA PANSTWOWA;PL;PLN;Warsaw SE;;86.354593418837;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL50BQ;PLTORPL00016;TOR.WA;TORPOL;PL;PLN;Warsaw SE;;86.315160001811;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;540805;PLWAWEL00013;WWL.WA;WAWEL;PL;PLN;Warsaw SE;;86.2817143453598;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE20DL;SE0008374383;MAHAa.ST;MAHA ENERGY AB;SE;SEK;NASDAQ Stockholm;;85.618105626037;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO203G;NO0006001601;AURG.OL;AURSKOG SPAREBANK;NO;NOK;Oslo Bors;;84.6652146967029;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL908R;PLPLAYW00015;PLWP.WA;PLAYWAY;PL;PLN;Warsaw SE;;84.663080565228;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE00CI;SE0001824004;G5EN.ST;G5 ENTERTAINMENT;SE;SEK;NASDAQ Stockholm;;83.7669183039315;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO20AN;BMG6716L1081;OTL.OL;ODFJELL TECHNOLOGY;NO;NOK;Oslo Bors;;83.174526411818;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO144K;DK0060520450;NAPA.OL;NAPATECH;NO;NOK;Oslo Bors;;82.7410008997067;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO00EP;NO0010768500;ASA.OL;ATLANTIC SAPPHIRE (OSL);NO;NOK;Oslo Bors;;81.2712709164166;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI11GF;FI0009010862;SUY1V.HE;SUOMINEN;FI;EUR;NASDAQ Helsinki;;81.149965255728;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO606N;NO0010763550;TRER.OL;TREASURE ASA;NO;NOK;Oslo Bors;;80.8765796411895;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE203B;SE0018013658;TRIANb.ST;FASTIGHETS AB TRIANON;SE;SEK;NASDAQ Stockholm;;80.0130649057797;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI10JH;FI4000480215;SITOWS.HE;SITOWISE GROUP;FI;EUR;NASDAQ Helsinki;;79.785784342737;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL301E;PLZEPAK00012;ZEEP.WA;ZESPOL ELEKTROWNI PAK;PL;PLN;Warsaw SE;;79.696612555318;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE10D3;BE0974371032;UPG.BR;UNIFIEDPOST GROUP;BE;EUR;Euronext Brussels;;79.6263470958;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI11ML;FI4000480504;ORTHEX.HE;ORTHEX;FI;EUR;NASDAQ Helsinki;;79.614611814276;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FI2054;FI0009008650;ETTE.HE;ETTEPLAN;FI;EUR;NASDAQ Helsinki;;79.03775110176;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE10SI;BE0003808251;EXMR.BR;EXMAR;BE;EUR;Euronext Brussels;;78.721237;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE604G;SE0008040653;HUMAN.ST;HUMANA;SE;SEK;NASDAQ Stockholm;;78.4577597015379;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;AT0014;AT0000815402;UBMV.VI;UBM DEVELOPMENT;AT;EUR;Wiener Boerse AG;;77.6733111;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;EW035;PLCMP0000017;CMP.WA;COMP SAFE SUPPORT;PL;PLN;Warsaw SE;;77.5546520492567;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR14MX;FR0010557264;ABS.PA;AB SCIENCE;FR;EUR;Euronext Paris;;76.56201740907;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;BE11H8;NL0015000HT4;ONWD.BR;ONWARD MEDICAL;BE;EUR;Euronext Brussels;;76.48663550424;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL308L;PLSCPFL00018;SCPP.WA;SCOPE FLUIDICS;PL;PLN;Warsaw SE;;75.8765006431467;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL00MW;PLUNMOT00013;UNTP.WA;UNIMOT;PL;PLN;Warsaw SE;;75.8118307492283;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO205I;NO0010360175;KMCP.OL;KMC PROPERTIES;NO;NOK;Oslo Bors;;75.0238851855423;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;FR602E;FR0013153541;MDM.PA;MAISONS DU MONDE;FR;EUR;Euronext Paris;;74.905307783136;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;507172;PLFORTE00012;FTEP.WA;FORTE;PL;PLN;Warsaw SE;;73.9796666611879;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO209M;NO0010998529;EWIND.OL;EDDA WIND;NO;NOK;Oslo Bors;;73.2658993449121;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL703K;PLCLNPH00015;CLNP.WA;CELON PHARMA;PL;PLN;Warsaw SE;;73.0975878666272;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO802L;DK0060477263;ASTK.CO;ASETEK;DK;DKK;NASDAQ Copenhagen;;73.0679069988768;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO307L;NO0012555459;ENDUR.OL;ENDUR;NO;NOK;Oslo Bors;;71.6836420445746;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE14AL;SE0003917798;SIVEH.ST;SIVERS SEMICONDUCTORS;SE;SEK;NASDAQ Stockholm;;71.5003788721528;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL10NY;PLCNTSL00014;COGP.WA;COGNOR HOLDING;PL;PLN;Warsaw SE;;71.1235187886112;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;SE15O0;SE0016798763;CTEK.ST;CTEK;SE;SEK;NASDAQ Stockholm;;70.9043325481365;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;PL90CV;PLAMBRA00013;AMB.WA;AMBRA;PL;PLN;Warsaw SE;;70.8540752592035;;;failed liquidity criteria;;
20240301;SXXP;STOXX Europe 600;EU0009658202;NO13WB;BMG0451H1170;ARCHA.OL;ARCHER;NO;NOK;Oslo Bors;;70.7636372278367;;;failed liquidity criteria;;
